no	file_name	memos			GPS
1	2019-05-06_09-18-18_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.44 E-139-34-49.43
2	2019-05-06_11-04-30_000.jpg	:m 食べた物			N-35-35-28.75 E-139-34-49.49
3	2019-05-06_16-45-24_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.49 E-139-34-49.0
4	2019-05-06_19-05-39_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.66 E-139-34-49.38
5	2019-05-06_19-05-58_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.61 E-139-34-49.38
6	2019-05-06_19-06-41_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.74 E-139-34-49.32
7	2019-05-06_20-22-03_000.jpg	:m 食べた物			N-35-35-28.59 E-139-34-49.43
8	2019-05-07_02-10-59_000.jpg				N-35-35-28.55 E-139-34-49.71
9	2019-05-07_07-09-34_000.jpg				N-35-35-28.44 E-139-34-49.54
10	2019-05-07_07-44-00_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.82 E-139-34-49.49
11	2019-05-07_07-44-26_000.jpg	:m 食べた物			N-35-35-28.82 E-139-34-49.49
12	2019-05-07_07-46-09_000.jpg	:m XXX			N-35-35-29.03 E-139-34-49.98
13	2019-05-07_07-46-31_000.jpg	:m XXX			N-35-35-28.67 E-139-34-49.6
14	2019-05-07_07-46-49_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.6
