no	file_name	memos			GPS
1	2019-05-13_07-28-37_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.45 E-139-34-49.49
2	2019-05-13_09-50-42_000.jpg				N-35-35-28.77 E-139-34-49.54
3	2019-05-13_10-24-04_000.jpg	:m 食べた物			N-35-35-28.55 E-139-34-49.82
4	2019-05-13_18-49-25_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-29.03 E-139-34-49.65
5	2019-05-13_18-49-51_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.97 E-139-34-49.65
6	2019-05-13_18-50-08_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.78 E-139-34-49.82
7	2019-05-13_18-50-23_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.79 E-139-34-49.76
8	2019-05-13_18-55-55_000.jpg				N-35-35-28.56 E-139-34-49.0
9	2019-05-13_20-23-04_000.jpg	:m 食べた物			N-35-35-28.42 E-139-34-50.15
10	2019-05-14_02-48-08_000.jpg				N-35-35-28.45 E-139-34-49.49
11	2019-05-14_06-39-44_000.jpg				N-35-35-28.82 E-139-34-49.6
12	2019-05-14_07-08-47_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.59 E-139-34-49.6
13	2019-05-14_07-17-50_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.72 E-139-34-49.38
14	2019-05-14_07-19-55_000.jpg	:m XXX			N-35-35-28.74 E-139-34-49.49
15	2019-05-14_07-21-01_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.64 E-139-34-49.71
16	2019-05-14_07-21-38_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.64 E-139-34-49.71
17	2019-05-14_07-22-11_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.6
