no	file_name	memos			GPS
1	2019-05-09_07-28-26_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.44 E-139-34-49.43
2	2019-05-09_19-03-10_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.44 E-139-34-49.6
3	2019-05-09_19-03-46_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX			N-35-35-28.77 E-139-34-49.38
4	2019-05-09_20-24-46_000.jpg	:m 食べた物			N-35-35-28.15 E-139-34-48.94
5	2019-05-10_00-54-57_000.jpg				N-35-35-28.53 E-139-34-49.49
6	2019-05-10_06-09-01_000.jpg				N-35-35-28.49 E-139-34-49.76
7	2019-05-10_06-44-33_000.jpg	:m XXX			N-35-35-28.64 E-139-34-49.6
8	2019-05-10_06-45-02_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.38
9	2019-05-10_06-45-27_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.38
10	2019-05-10_06-45-46_000.jpg	:m XXX			N-35-35-28.81 E-139-34-49.43
11	2019-05-10_06-46-08_000.jpg	:m XXX			N-35-35-28.81 E-139-34-49.43
12	2019-05-10_06-46-33_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.81 E-139-34-49.38
