no	file_name	memos	GPS
1	2019-01-08_08-42-02_000.jpg		N-35-35-28.3 E-139-34-49.11
2	2019-01-08_11-30-09_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.77 E-139-34-49.27
3	2019-01-08_11-30-24_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.82 E-139-34-49.32
4	2019-01-08_11-49-55_000.jpg	:m 食べた物	N-35-35-28.46 E-139-34-49.76
5	2019-01-08_14-19-21_000.jpg	:m RES 1-3*3 / free# JVEMV6 44#5.1_2X / 44. currency / 5. ea tools / 1. first / memo	N-35-35-27.89 E-139-34-49.0
6	2019-01-08_15-27-14_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.74 E-139-34-49.43
7	2019-01-08_16-36-05_000.png	:m 読みたい本 / 『』 / 著者=XXX
8	2019-01-08_18-29-10_000.jpg	:m music / log / kb / 	N-35-35-28.3 E-139-34-49.27
9	2019-01-08_20-05-17_000.jpg	:m 食べた物	N-35-35-28.34 E-139-34-49.49
10	2019-01-08_23-07-05_000.jpg		N-35-35-28.55 E-139-34-49.27
11	2019-01-09_00-24-58_000.jpg		N-35-35-28.6 E-139-34-49.54
12	2019-01-09_08-09-37_000.jpg		N-35-35-28.37 E-139-34-49.87
13	2019-01-09_08-25-40_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.42 E-139-34-49.76
