no	file_name	memos	GPS
1	2019-02-24_11-56-36_000.jpg	:m 食べた物	N-35-35-28.48 E-139-34-49.38
2	2019-02-24_12-40-20_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.41 E-139-34-49.6
3	2019-02-24_12-43-49_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.53 E-139-34-49.38
4	2019-02-24_12-45-09_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.41 E-139-34-49.6
5	2019-02-24_12-50-07_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.48 E-139-34-49.49
6	2019-02-24_12-56-39_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.41 E-139-34-49.6
7	2019-02-24_15-49-39_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.37 E-139-34-49.49
8	2019-02-24_16-24-01_000.png	:m 読みたい本 / 『』 / 著者=XXX
9	2019-02-24_18-25-57_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.4 E-139-34-49.65
10	2019-02-24_18-26-31_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.74 E-139-34-49.38
11	2019-02-24_18-45-35_000.jpg	:diary / diary / 20190211 / (K*C*P*R*)	N-35-35-28.5 E-139-34-49.71
12	2019-02-24_18-45-53_000.jpg	:diary / diary / 20190211 / (K*C*P*R*)	N-35-35-28.53 E-139-34-49.54
13	2019-02-24_18-46-40_000.jpg	:m XXX	N-35-35-28.77 E-139-34-49.27
14	2019-02-24_20-25-01_000.jpg	:m 食べた物	N-35-35-28.55 E-139-34-49.38
15	2019-02-24_20-54-47_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.52 E-139-34-49.82
16	2019-02-24_20-57-24_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.31 E-139-34-49.22
17	2019-02-24_21-00-09_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.34 E-139-34-49.38
18	2019-02-24_21-02-55_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.57 E-139-34-49.49
19	2019-02-24_21-08-09_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.72 E-139-34-49.38
20	2019-02-24_22-49-49_000.jpg		N-35-35-28.46 E-139-34-49.16
21	2019-02-24_22-50-09_000.jpg		N-35-35-28.66 E-139-34-49.65
22	2019-02-24_22-50-19_000.jpg		N-35-35-28.61 E-139-34-49.54
23	2019-02-24_22-50-32_000.jpg		N-35-35-28.61 E-139-34-49.49
24	2019-02-25_00-32-09_000.jpg		N-35-35-28.49 E-139-34-49.87
25	2019-02-25_06-27-37_000.jpg		N-35-35-28.41 E-139-34-49.76
