no	file_name	memos	GPS
1	2019-02-10_09-06-22_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.71 E-139-34-49.87
2	2019-02-10_11-18-28_000.jpg	:m XXX	N-35-35-28.4 E-139-34-49.32
3	2019-02-10_11-40-55_000.jpg	:m 食べた物	N-35-35-28.66 E-139-34-49.54
4	2019-02-10_12-22-29_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.46 E-139-34-49.54
5	2019-02-10_12-33-00_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.63 E-139-34-49.76
6	2019-02-10_14-00-47_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.35 E-139-34-49.32
7	2019-02-10_14-47-44_000.png	:m 読みたい本 / 『』 / 著者=XXX
8	2019-02-10_15-09-35_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.12 E-139-34-49.93
9	2019-02-10_16-14-02_000.jpg	:m XXX	N-35-35-28.74 E-139-34-49.38
10	2019-02-10_20-00-31_000.jpg	:m 食べた物	N-35-35-28.48 E-139-34-49.32
11	2019-02-10_20-31-55_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.6 E-139-34-49.71
12	2019-02-10_22-43-30_000.jpg		N-35-35-28.53 E-139-34-49.32
13	2019-02-10_22-44-20_000.jpg		N-35-35-28.78 E-139-34-49.16
14	2019-02-10_22-44-32_000.jpg		N-35-35-28.75 E-139-34-49.38
15	2019-02-10_22-45-04_000.jpg		N-35-35-28.63 E-139-34-49.43
16	2019-02-10_22-45-12_000.jpg		N-35-35-28.63 E-139-34-49.43
17	2019-02-10_23-21-44_000.jpg	:m 記録 / お酒	N-35-35-28.57 E-139-34-49.6
18	2019-02-11_00-40-04_000.jpg	:m 記録 / お酒	N-35-35-28.38 E-139-34-49.6
19	2019-02-11_05-57-18_000.jpg		N-35-35-28.64 E-139-34-49.11
