no	file_name	memos			GPS
1	2019-03-27_09-55-09_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.26 E-139-34-48.78
2	2019-03-27_11-07-59_000.jpg	:m XXX			N-35-35-28.81 E-139-34-48.89
3	2019-03-27_11-44-00_000.jpg	:m 食べた物			N-35-35-28.57 E-139-34-49.98
4	2019-03-27_14-26-33_000.jpg	:m XXX			N-35-35-28.56 E-139-34-49.32
5	2019-03-27_14-57-26_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.49 E-139-34-49.16
6	2019-03-27_17-45-04_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.48 E-139-34-49.65
7	2019-03-27_18-22-04_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX			N-35-35-28.99 E-139-34-49.65
8	2019-03-27_19-36-57_000.jpg	:m music / log / kb / 			N-35-35-28.59 E-139-34-49.54
9	2019-03-27_19-37-21_000.jpg	:m music / log / kb / 			N-35-35-28.63 E-139-34-49.49
10	2019-03-27_20-07-59_000.jpg	:m 食べた物			N-35-35-28.53 E-139-34-49.43
11	2019-03-27_23-11-35_000.jpg				N-35-35-28.64 E-139-34-49.65
12	2019-03-27_23-11-47_000.jpg				N-35-35-28.48 E-139-34-49.65
13	2019-03-27_23-12-08_000.jpg				N-35-35-28.55 E-139-34-49.49
14	2019-03-27_23-12-22_000.jpg				N-35-35-28.53 E-139-34-49.49
15	2019-03-28_01-38-27_000.jpg				N-35-35-28.59 E-139-34-49.43
16	2019-03-28_08-26-51_000.jpg	UNKNOWN			N-35-35-28.57 E-139-34-49.49
17	2019-03-28_08-49-55_000.jpg	:diary / diary / 20190314 / (K*C*P*R*)			N-35-35-28.56 E-139-34-49.38
18	2019-03-28_08-50-33_000.jpg	:m XXX			N-35-35-28.64 E-139-34-49.32
19	2019-03-28_08-50-51_000.jpg	:m XXX			N-35-35-28.66 E-139-34-49.32
20	2019-03-28_08-51-09_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.38
