no	file_name	memos	GPS
1	2019-03-05_12-22-53_000.jpg	:m 食べた物	N-35-35-28.49 E-139-34-49.38
2	2019-03-05_13-04-44_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.4 E-139-34-49.65
3	2019-03-05_13-10-55_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.44 E-139-34-49.6
4	2019-03-05_13-15-20_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.44 E-139-34-49.6
5	2019-03-05_13-19-26_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.46 E-139-34-49.54
6	2019-03-05_13-24-45_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.45 E-139-34-49.54
7	2019-03-05_13-27-37_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.5 E-139-34-49.49
8	2019-03-05_13-45-48_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.38 E-139-34-49.49
9	2019-03-05_14-14-15_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.44 E-139-34-49.54
10	2019-03-05_18-21-16_000.jpg	:m music / log / kb / 	N-35-35-28.31 E-139-34-49.43
11	2019-03-05_20-17-07_000.jpg	:m 食べた物	N-35-35-28.6 E-139-34-49.54
12	2019-03-05_20-48-14_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.7 E-139-34-49.65
13	2019-03-05_20-54-49_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.48 E-139-34-49.54
14	2019-03-05_20-56-49_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.52 E-139-34-49.49
15	2019-03-05_21-00-20_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.53 E-139-34-49.54
16	2019-03-05_23-42-09_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.57 E-139-34-49.87
17	2019-03-05_23-48-08_000.jpg		N-35-35-28.59 E-139-34-49.54
18	2019-03-05_23-48-21_000.jpg		N-35-35-28.83 E-139-34-49.49
19	2019-03-05_23-48-33_000.jpg		N-35-35-28.57 E-139-34-49.49
20	2019-03-05_23-48-42_000.jpg		N-35-35-28.41 E-139-34-49.16
21	2019-03-05_23-48-58_000.jpg		N-35-35-28.67 E-139-34-49.32
22	2019-03-05_23-49-35_000.jpg		N-35-35-28.45 E-139-34-49.32
23	2019-03-05_23-49-48_000.jpg		N-35-35-28.63 E-139-34-49.16
24	2019-03-05_23-49-59_000.jpg		N-35-35-28.74 E-139-34-49.38
25	2019-03-05_23-50-18_000.jpg		N-35-35-28.7 E-139-34-49.43
26	2019-03-05_23-50-33_000.jpg		N-35-35-28.64 E-139-34-49.76
27	2019-03-05_23-50-57_000.jpg		N-35-35-28.64 E-139-34-49.71
28	2019-03-05_23-51-13_000.jpg		N-35-35-28.63 E-139-34-49.32
29	2019-03-05_23-51-33_000.jpg		N-35-35-28.71 E-139-34-49.6
