no	file_name	memos	GPS
1	2019-03-21_08-08-30_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.66 E-139-34-49.49
2	2019-03-21_09-05-19_000.jpg				N-35-35-28.56 E-139-34-49.32
3	2019-03-21_10-00-41_000.jpg	:m RES 1-3*3 / free# JVEMV6 44#5.1_2X / 44. currency / 5. ea tools / 1. first / memo			N-35-35-28.56 E-139-34-49.32
