no	file_name	memos	GPS
1	2018-10-15_07-28-41_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.04 E-139-34-49.54
2	2018-10-15_09-35-48_000.jpg	:m 食べた物	N-35-35-28.12 E-139-34-49.65
3	2018-10-15_12-06-06_000.jpg	:m XXX	N-35-35-28.52 E-139-34-49.27
4	2018-10-15_13-11-54_000.jpg	:m XXX	N-35-35-28.83 E-139-34-49.43
5	2018-10-15_14-14-38_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.09 E-139-34-49.43
6	2018-10-15_15-14-40_000.jpg	:m XXX	N-35-35-28.04 E-139-34-49.54
7	2018-10-15_15-46-11_000.png	:m 読みたい本 / 『』 / 著者=XXX
8	2018-10-15_15-57-31_000.jpg	:m XXX	N-35-35-28.26 E-139-34-49.27
9	2018-10-15_16-05-40_000.jpg	:m XXX	N-35-35-28.11 E-139-34-49.65
10	2018-10-15_18-12-26_000.jpg	:m music / log / XXX / 	N-35-35-28.66 E-139-34-49.32
11	2018-10-15_19-22-56_000.png	:m 読みたい本 / 『』 / 著者=XXX
12	2018-10-15_19-50-42_000.jpg	:m 食べた物	N-35-35-28.05 E-139-34-49.54
13	2018-10-15_22-40-06_000.jpg		N-35-35-28.37 E-139-34-49.32
14	2018-10-16_00-24-25_000.jpg		N-35-35-28.09 E-139-34-49.87
