no	file_name	memos	GPS
1	2018-11-25_10-46-00_000.jpg	:m 食べた物	N-35-35-28.05 E-139-34-49.43
2	2018-11-25_13-24-37_000.jpg	:m XXX	N-35-35-28.33 E-139-34-49.6
3	2018-11-25_13-24-59_000.jpg	:m XXX	N-35-35-28.99 E-139-34-49.11
4	2018-11-25_13-25-18_000.jpg	:m XXX	N-35-35-29.01 E-139-34-49.27
5	2018-11-25_13-27-15_000.jpg	:m XXX	N-35-35-28.96 E-139-34-49.98
6	2018-11-25_14-11-46_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.38 E-139-34-49.43
7	2018-11-25_16-33-30_000.jpg	:m XXX	N-35-35-28.37 E-139-34-49.87
8	2018-11-25_17-56-59_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.26 E-139-34-49.16
9	2018-11-25_19-04-48_000.jpg	:m music / log / XXX / 	N-35-35-28.29 E-139-34-49.49
10	2018-11-25_20-18-20_000.jpg	:m 食べた物	N-35-35-28.26 E-139-34-49.38
11	2018-11-25_22-18-38_000.jpg		N-35-35-28.53 E-139-34-49.16
12	2018-11-26_02-10-22_000.jpg		N-35-35-28.24 E-139-34-49.43
13	2018-11-26_06-14-01_000.png	
14	2018-11-26_08-55-19_000.jpg		N-35-35-28.45 E-139-34-49.43
15	2018-11-26_08-55-32_000.jpg	:m XXX	N-35-35-28.55 E-139-34-49.38
