no	file_name	memos			GPS
1	2019-05-02_11-18-24_000.jpg	:m 食べた物			N-35-35-28.46 E-139-34-49.71
2	2019-05-02_15-39-08_000.jpg				N-35-35-28.52 E-139-34-49.49
3	2019-05-02_15-51-42_000.jpg				N-35-35-28.68 E-139-34-49.54
4	2019-05-02_15-52-42_000.jpg				N-35-35-28.66 E-139-34-49.43
5	2019-05-02_15-53-10_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX			N-35-35-28.67 E-139-34-49.43
6	2019-05-02_15-53-12_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX			N-35-35-28.67 E-139-34-49.43
7	2019-05-02_15-53-53_000.jpg				N-35-35-28.67 E-139-34-49.43
8	2019-05-02_15-54-00_000.jpg				N-35-35-28.67 E-139-34-49.43
9	2019-05-02_15-54-17_000.jpg				N-35-35-28.67 E-139-34-49.43
10	2019-05-02_15-56-35_000.jpg				N-35-35-28.78 E-139-34-49.43
11	2019-05-02_15-56-41_000.jpg				N-35-35-28.78 E-139-34-49.43
12	2019-05-02_19-04-08_000.jpg	:m music / log / kb / XXX			N-35-35-28.81 E-139-34-49.49
13	2019-05-02_19-04-36_000.jpg	:m music / log / kb / XXX			N-35-35-28.79 E-139-34-49.43
14	2019-05-02_20-27-07_000.jpg	:m 食べた物			N-35-35-28.42 E-139-34-49.43
15	2019-05-02_22-44-02_000.jpg				N-35-35-28.86 E-139-34-49.43
16	2019-05-02_22-44-16_000.jpg				N-35-35-28.77 E-139-34-49.32
17	2019-05-02_22-44-34_000.jpg				N-35-35-28.61 E-139-34-49.32
18	2019-05-02_22-45-10_000.jpg				N-35-35-28.19 E-139-34-49.38
19	2019-05-02_22-45-15_000.jpg				N-35-35-28.24 E-139-34-49.38
20	2019-05-03_02-43-18_000.jpg				N-35-35-28.5 E-139-34-49.49
21	2019-05-03_08-40-31_000.jpg				N-35-35-28.41 E-139-34-49.38
22	2019-05-03_08-45-32_000.jpg				N-35-35-28.72 E-139-34-49.43
23	2019-05-03_08-45-40_000.jpg				N-35-35-28.72 E-139-34-49.43
24	2019-05-03_08-45-45_000.jpg				N-35-35-28.72 E-139-34-49.43
25	2019-05-03_08-46-04_000.jpg				N-35-35-28.7 E-139-34-49.49
26	2019-05-03_08-46-17_000.jpg				N-35-35-28.66 E-139-34-49.54
27	2019-05-03_08-46-27_000.jpg				N-35-35-28.7 E-139-34-49.54
28	2019-05-03_08-46-38_000.jpg				N-35-35-28.7 E-139-34-49.54
29	2019-05-03_08-58-39_000.jpg	:m XXX			N-35-35-28.49 E-139-34-49.27
30	2019-05-03_08-59-06_000.jpg	:m XXX			N-35-35-28.67 E-139-34-49.22
31	2019-05-03_08-59-30_000.jpg	:m XXX			N-35-35-28.67 E-139-34-49.22
32	2019-05-03_09-00-23_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.38
33	2019-05-03_09-01-10_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.68 E-139-34-49.38
