no	file_name	memos	GPS
1	2018-12-13_09-35-17_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.11 E-139-34-50.04
2	2018-12-13_09-35-45_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.68 E-139-34-49.54
3	2018-12-13_09-50-42_000.jpg	:m 食べた物	N-35-35-28.35 E-139-34-49.43
4	2018-12-13_11-24-10_000.jpg	:m XXX	N-35-35-29.08 E-139-34-49.71
5	2018-12-13_11-46-06_000.png	:m 読みたい本 / 『』 / 著者=XXX
6	2018-12-13_12-26-54_000.png	:m 読みたい本 / 『』 / 著者=XXX
7	2018-12-13_12-27-38_000.png	:m 読みたい本 / 『』 / 著者=XXX
8	2018-12-13_13-08-01_000.png	:m 読みたい本 / 『』 / 著者=XXX
9	2018-12-13_13-09-19_000.png	:m 読みたい本 / 『』 / 著者=XXX
10	2018-12-13_15-11-53_000.png	:m 読みたい本 / 『』 / 著者=XXX
11	2018-12-13_16-39-50_000.png	:m 読みたい本 / 『』 / 著者=XXX
12	2018-12-13_17-41-11_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.35 E-139-34-49.43
13	2018-12-13_20-21-10_000.jpg	:m 食べた物	N-35-35-28.13 E-139-34-49.71
14	2018-12-13_21-11-56_000.jpg	:m XXX	N-35-35-28.88 E-139-34-49.38
15	2018-12-13_21-12-06_000.jpg	:m XXX	N-35-35-28.83 E-139-34-49.38
16	2018-12-13_21-12-44_000.jpg	:diary / diary / 20181206 / (K,C,P,R,)	N-35-35-28.74 E-139-34-49.38
17	2018-12-13_21-12-55_000.jpg	:m music / log / XXX / 	N-35-35-28.71 E-139-34-49.16
18	2018-12-13_21-13-09_000.jpg	:m XXX	N-35-35-28.72 E-139-34-49.38
19	2018-12-13_21-13-25_000.jpg	:m XXX	N-35-35-28.66 E-139-34-49.43
20	2018-12-13_22-39-02_000.jpg		N-35-35-28.34 E-139-34-49.43
21	2018-12-14_05-44-06_000.jpg		N-35-35-28.42 E-139-34-49.65
22	2018-12-14_06-00-24_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.56 E-139-34-49.38
