no	file_name	memos			GPS
1	2019-05-07_09-06-04_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.57 E-139-34-49.27
2	2019-05-07_11-00-57_000.jpg	:m 食べた物			N-35-35-28.48 E-139-34-49.82
3	2019-05-07_14-08-47_000.jpg				N-35-35-28.66 E-139-34-49.71
4	2019-05-07_14-08-53_000.jpg				N-35-35-28.9 E-139-34-49.65
5	2019-05-07_20-25-39_000.jpg	:m 食べた物			N-35-35-28.5 E-139-34-49.71
6	2019-05-07_23-39-44_000.jpg				N-35-35-28.77 E-139-34-49.32
7	2019-05-07_23-40-03_000.jpg				N-35-35-28.41 E-139-34-49.49
8	2019-05-07_23-40-26_000.jpg				N-35-35-28.44 E-139-34-49.6
9	2019-05-07_23-41-03_000.jpg				N-35-35-28.75 E-139-34-49.71
10	2019-05-07_23-42-04_000.jpg				N-35-35-28.6 E-139-34-49.54
11	2019-05-08_01-31-05_000.jpg				N-35-35-28.56 E-139-34-49.76
12	2019-05-08_01-37-50_000.png	
13	2019-05-08_11-12-39_000.jpg	:m XXX			N-35-35-28.6 E-139-34-49.54
14	2019-05-08_11-13-08_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.54
15	2019-05-08_11-13-43_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.54
16	2019-05-08_11-14-09_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.49
17	2019-05-08_11-14-42_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.7 E-139-34-49.49
18	2019-05-08_11-19-10_000.jpg				N-35-35-28.71 E-139-34-49.43
