no	file_name	memos			GPS
1	2019-04-16_10-55-31_000.jpg	:m 食べた物			N-35-35-28.42 E-139-34-49.6
2	2019-04-16_17-22-05_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.55 E-139-34-49.49
3	2019-04-16_17-22-25_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.7 E-139-34-49.49
4	2019-04-16_17-22-53_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.78 E-139-34-49.54
5	2019-04-16_17-23-09_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.75 E-139-34-49.38
6	2019-04-16_19-36-42_000.png	
7	2019-04-16_20-33-16_000.jpg	:m 食べた物			N-35-35-28.59 E-139-34-49.49
8	2019-04-16_23-23-41_000.jpg				N-35-35-28.41 E-139-34-49.32
9	2019-04-16_23-23-55_000.jpg				N-35-35-28.55 E-139-34-49.38
10	2019-04-16_23-24-11_000.jpg				N-35-35-28.66 E-139-34-49.43
11	2019-04-16_23-24-24_000.jpg				N-35-35-28.7 E-139-34-49.32
12	2019-04-17_00-45-12_000.jpg				N-35-35-28.41 E-139-34-49.27
13	2019-04-17_06-40-10_000.jpg	:m XXX			N-35-35-28.64 E-139-34-50.04
14	2019-04-17_06-40-21_000.jpg	:m XXX			N-35-35-28.67 E-139-34-49.65
15	2019-04-17_06-40-34_000.jpg	:m XXX			N-35-35-28.61 E-139-34-49.38
16	2019-04-17_06-40-45_000.jpg	:m XXX			N-35-35-28.61 E-139-34-49.38
17	2019-04-17_06-40-58_000.jpg	:m XXX			N-35-35-28.61 E-139-34-49.38
18	2019-04-17_06-41-33_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.38 E-139-34-49.43
