no	file_name	memos	GPS
1	2019-02-06_10-32-45_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.26 E-139-34-49.93
2	2019-02-06_11-32-59_000.jpg	:m 食べた物	N-35-35-28.31 E-139-34-49.71
3	2019-02-06_12-11-44_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.61 E-139-34-49.54
4	2019-02-06_12-16-27_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.41 E-139-34-49.54
5	2019-02-06_12-25-25_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.35 E-139-34-49.65
6	2019-02-06_13-01-18_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.6 E-139-34-49.32
7	2019-02-06_13-21-15_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.42 E-139-34-49.49
8	2019-02-06_13-52-50_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.34 E-139-34-49.54
9	2019-02-06_14-41-14_000.jpg	:m XXX	N-35-35-28.64 E-139-34-49.93
10	2019-02-06_16-29-50_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.44 E-139-34-49.82
11	2019-02-06_16-30-26_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.49 E-139-34-49.27
12	2019-02-06_16-30-42_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.53 E-139-34-49.22
13	2019-02-06_16-53-46_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.42 E-139-34-49.71
14	2019-02-06_17-08-04_000.jpg	'-*	N-35-35-28.66 E-139-34-49.98
15	2019-02-06_17-12-41_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.57 E-139-34-49.49
16	2019-02-06_17-49-32_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.23 E-139-34-49.82
17	2019-02-06_20-13-44_000.jpg	:m 食べた物	N-35-35-28.4 E-139-34-49.71
18	2019-02-06_20-42-31_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.37 E-139-34-49.76
19	2019-02-06_22-22-49_000.jpg		N-35-35-28.67 E-139-34-49.27
20	2019-02-06_22-22-58_000.jpg		N-35-35-28.77 E-139-34-49.32
21	2019-02-06_22-23-06_000.jpg		N-35-35-28.85 E-139-34-49.38
22	2019-02-06_22-23-18_000.jpg		N-35-35-28.81 E-139-34-49.32
23	2019-02-06_22-23-27_000.jpg		N-35-35-28.82 E-139-34-49.32
24	2019-02-06_22-36-37_000.jpg	UNKNOWN	N-35-35-28.23 E-139-34-49.38
25	2019-02-06_22-39-34_000.jpg	:m 記録 / お酒	N-35-35-28.64 E-139-34-49.49
26	2019-02-07_04-24-42_000.jpg		N-35-35-28.75 E-139-34-49.6
27	2019-02-07_04-47-57_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.64 E-139-34-49.49
28	2019-02-07_05-33-07_000.jpg		N-35-35-28.52 E-139-34-49.65
29	2019-02-07_05-34-31_000.png	
30	2019-02-07_06-19-00_000.png	:m 読みたい本 / 『』 / 著者=XXX
31	2019-02-07_06-44-42_000.jpg		N-35-27-11.66 E-139-37-50.0
32	2019-02-07_06-44-45_000.jpg		N-35-27-11.32 E-139-37-48.51
33	2019-02-07_06-44-47_000.jpg		N-35-27-11.32 E-139-37-48.51
34	2019-02-07_06-44-49_000.jpg		N-35-27-11.2 E-139-37-48.68
