no	file_name	memos			GPS
1	2019-03-26_09-52-11_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.82 E-139-34-49.38
2	2019-03-26_11-48-14_000.jpg	:m 食べた物			N-35-35-28.53 E-139-34-49.05
3	2019-03-26_16-01-36_000.jpg				N-35-35-28.68 E-139-34-49.27
4	2019-03-26_16-01-48_000.jpg				N-35-35-28.68 E-139-34-49.27
5	2019-03-26_16-12-19_000.jpg				N-35-35-28.75 E-139-34-49.65
6	2019-03-26_16-26-44_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.61 E-139-34-49.54
7	2019-03-26_18-29-41_000.jpg	:m music / log / kb / 			N-35-35-29.04 E-139-34-49.6
8	2019-03-26_18-29-51_000.jpg	:m music / log / kb / 			N-35-35-28.93 E-139-34-49.43
9	2019-03-26_18-30-04_000.jpg	:m music / log / kb / 			N-35-35-28.89 E-139-34-49.43
10	2019-03-26_20-27-30_000.jpg	:m 食べた物			N-35-35-28.53 E-139-34-49.49
11	2019-03-26_22-54-57_000.jpg				N-35-35-28.86 E-139-34-49.11
12	2019-03-26_22-55-12_000.jpg				N-35-35-28.68 E-139-34-49.65
13	2019-03-26_22-57-35_000.jpg				N-35-35-28.79 E-139-34-49.76
14	2019-03-27_01-03-23_000.jpg				N-35-35-28.53 E-139-34-49.49
15	2019-03-27_06-59-53_000.jpg				N-35-35-28.57 E-139-34-49.49
16	2019-03-27_07-10-19_000.jpg	:diary / diary / 20190314 / (K*C*P*R*)			N-35-35-28.9 E-139-34-49.22
