no	file_name	memos			GPS
1	2019-05-28_09-15-33_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.34 E-139-34-48.83
2	2019-05-28_12-08-51_000.jpg	:m 食べた物			N-35-35-28.61 E-139-34-49.82
3	2019-05-28_16-58-09_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.41 E-139-34-49.27
4	2019-05-28_16-58-42_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.77 E-139-34-49.6
5	2019-05-28_16-59-00_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.77 E-139-34-49.6
6	2019-05-28_16-59-23_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.77 E-139-34-49.6
7	2019-05-28_16-59-40_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.77 E-139-34-49.6
8	2019-05-28_20-41-10_000.jpg	:m 食べた物			N-35-35-28.49 E-139-34-49.49
9	2019-05-28_23-38-38_000.jpg	:m 記録 / お酒			N-35-35-28.48 E-139-34-49.54
10	2019-05-29_00-08-14_000.jpg	:m 記録 / お酒			N-35-35-28.45 E-139-34-49.54
11	2019-05-29_01-43-23_000.jpg				N-35-35-28.42 E-139-34-49.49
12	2019-05-29_01-44-17_000.jpg				N-35-35-28.3 E-139-34-48.5
13	2019-05-29_08-56-09_000.jpg				N-35-35-28.48 E-139-34-49.76
14	2019-05-29_09-33-56_000.jpg	:m XXX			N-35-35-28.46 E-139-34-49.76
15	2019-05-29_09-34-07_000.jpg	:m XXX			N-35-35-28.59 E-139-34-49.32
16	2019-05-29_09-34-20_000.jpg	:m XXX			N-35-35-28.71 E-139-34-49.43
17	2019-05-29_09-34-40_000.jpg	:m XXX			N-35-35-28.77 E-139-34-49.43
18	2019-05-29_09-34-52_000.jpg	:m XXX			N-35-35-28.82 E-139-34-49.43
19	2019-05-29_09-35-10_000.jpg	:m XXX			N-35-35-28.74 E-139-34-49.43
