no	file_name	memos	GPS
1	2018-11-30_11-02-14_000.jpg	:m 食べた物	N-35-35-28.29 E-139-34-49.65
2	2018-11-30_13-43-29_000.jpg	:m XXX	N-35-35-28.15 E-139-34-48.83
3	2018-11-30_13-44-24_000.jpg	:m XXX	N-35-35-28.45 E-139-34-49.11
4	2018-11-30_13-44-43_000.jpg	:m XXX	N-35-35-28.46 E-139-34-49.22
5	2018-11-30_13-45-01_000.jpg	:m XXX	N-35-35-28.71 E-139-34-49.16
6	2018-11-30_16-00-30_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.82 E-139-34-49.32
7	2018-11-30_16-31-33_000.jpg	:m XXX	N-35-35-28.67 E-139-34-49.6
8	2018-11-30_16-31-53_000.jpg	:m XXX	N-35-35-28.9 E-139-34-49.54
9	2018-11-30_16-32-12_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.79 E-139-34-49.6
10	2018-11-30_16-45-54_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.59 E-139-34-49.49
11	2018-11-30_17-59-59_000.jpg	:m music / log / XXX / 	N-35-35-28.99 E-139-34-49.38
12	2018-11-30_19-50-08_000.jpg		N-35-35-28.68 E-139-34-49.27
13	2018-11-30_20-17-33_000.jpg	:m 食べた物	N-35-35-28.07 E-139-34-48.83
14	2018-11-30_22-40-00_000.jpg		N-35-35-28.49 E-139-34-49.38
15	2018-11-30_23-24-01_000.jpg	:m XXX	N-35-35-28.88 E-139-34-49.43
16	2018-12-01_00-31-42_000.png	
17	2018-12-01_06-06-52_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.35 E-139-34-49.49
