no	file_name	memos	GPS
1	2018-12-22_12-22-40_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.56 E-139-34-49.22
2	2018-12-22_12-22-59_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.71 E-139-34-49.27
3	2018-12-22_12-23-20_000.jpg	:m art / dessin / D-17 8# / des.XXX	N-35-35-28.79 E-139-34-49.32
4	2018-12-22_12-24-02_000.jpg	:m XXX	N-35-35-28.79 E-139-34-49.32
5	2018-12-22_12-24-35_000.jpg	:m XXX	N-35-35-28.37 E-139-34-49.16
6	2018-12-22_12-24-51_000.jpg	:m XXX	N-35-35-28.5 E-139-34-49.22
7	2018-12-22_12-41-13_000.jpg	:m 食べた物	N-35-35-28.55 E-139-34-49.16
8	2018-12-22_14-36-23_000.jpg	:m music / log / XXX / 	N-35-35-28.64 E-139-34-49.27
9	2018-12-22_20-18-16_000.jpg	:m 食べた物	N-35-35-28.4 E-139-34-49.32
10	2018-12-22_22-41-55_000.jpg		N-35-35-28.44 E-139-34-49.43
11	2018-12-23_06-23-46_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.34 E-139-34-49.54
