no	file_name	memos	GPS
1	2018-12-23_08-25-48_000.jpg	:m XXX	N-35-35-28.79 E-139-34-49.38
2	2018-12-23_08-26-44_000.jpg	:m art / dessin / D-17 8# / des.XXX	N-35-35-28.7 E-139-34-49.43
3	2018-12-23_08-27-24_000.jpg	:diary / diary / 20181206 / (K,C,P,R,)	N-35-35-28.7 E-139-34-49.43
4	2018-12-23_08-27-55_000.jpg	:m XXX	N-35-35-28.61 E-139-34-49.32
5	2018-12-23_09-10-11_000.jpg	:m 食べた物	N-35-35-28.5 E-139-34-49.27
6	2018-12-23_12-18-49_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.77 E-139-34-49.54
7	2018-12-23_12-19-14_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.68 E-139-34-49.43
8	2018-12-23_13-25-59_000.png	:m 読みたい本 / 『』 / 著者=XXX
9	2018-12-23_14-53-15_000.jpg	:m XXX	N-35-35-28.05 E-139-34-49.76
10	2018-12-23_17-11-59_000.jpg	:m music / log / XXX / 	N-35-35-28.64 E-139-34-49.16
11	2018-12-23_17-24-11_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.49 E-139-34-49.27
12	2018-12-23_19-58-54_000.jpg	:m 食べた物	N-35-35-28.5 E-139-34-49.27
13	2018-12-23_23-14-17_000.jpg		N-35-35-28.41 E-139-34-49.32
14	2018-12-24_00-46-41_000.png	
15	2018-12-24_06-11-32_000.jpg		N-35-35-28.49 E-139-34-49.27
16	2018-12-24_06-25-44_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.46 E-139-34-49.05
