no	file_name	memos	GPS
1	2018-12-12_08-35-43_000.png	:m 読みたい本 / 『』 / 著者=XXX
2	2018-12-12_09-53-14_000.jpg	:m 食べた物	N-35-35-28.35 E-139-34-49.43
3	2018-12-12_12-30-28_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-29.16 E-139-34-48.34
4	2018-12-12_12-30-47_000.jpg		N-35-35-28.52 E-139-34-49.38
5	2018-12-12_12-31-06_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.86 E-139-34-49.43
6	2018-12-12_13-35-22_000.jpg	:m XXX	N-35-35-30.19 E-139-34-49.76
7	2018-12-12_13-35-40_000.jpg	:m XXX	N-35-35-29.7 E-139-34-49.71
8	2018-12-12_14-25-54_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.48 E-139-34-49.82
9	2018-12-12_15-30-17_000.jpg	:m XXX	N-35-35-28.61 E-139-34-49.43
10	2018-12-12_20-15-42_000.jpg	:m 食べた物	N-35-35-28.49 E-139-34-49.27
11	2018-12-12_22-42-40_000.jpg		N-35-35-28.48 E-139-34-49.27
12	2018-12-12_23-51-12_000.jpg		N-35-35-28.56 E-139-34-49.76
13	2018-12-12_23-54-21_000.jpg		N-35-35-28.61 E-139-34-49.49
14	2018-12-13_05-39-58_000.jpg		N-35-35-28.2 E-139-34-49.32
15	2018-12-13_05-57-03_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.89 E-139-34-48.89
