no	file_name	memos	GPS
1	2018-12-18_09-56-13_000.jpg	:m 食べた物	N-35-35-28.48 E-139-34-49.82
2	2018-12-18_12-29-06_000.png	:m 読みたい本 / 『』 / 著者=XXX
3	2018-12-18_12-38-11_000.png	:m 読みたい本 / 『』 / 著者=XXX
4	2018-12-18_13-03-10_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.48 E-139-34-49.6
5	2018-12-18_13-14-54_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.77 E-139-34-49.43
6	2018-12-18_13-36-45_000.png	:m 読みたい本 / 『』 / 著者=XXX
7	2018-12-18_13-54-47_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.24 E-139-34-48.94
8	2018-12-18_15-02-10_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.56 E-139-34-49.22
9	2018-12-18_15-02-28_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.56 E-139-34-49.22
10	2018-12-18_15-26-02_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.37 E-139-34-49.6
11	2018-12-18_20-25-49_000.jpg	:m 食べた物	N-35-35-28.4 E-139-34-49.71
12	2018-12-18_22-51-20_000.jpg		N-35-35-28.44 E-139-34-49.43
13	2018-12-19_00-11-39_000.jpg		N-35-35-28.5 E-139-34-49.43
14	2018-12-19_05-47-17_000.jpg		N-35-35-27.94 E-139-34-49.54
15	2018-12-19_06-03-16_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.46 E-139-34-49.76
