no	file_name	memos			GPS
1	2019-05-20_10-50-48_000.jpg	:m 食べた物			N-35-35-28.35 E-139-34-49.54
2	2019-05-20_14-31-34_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.52 E-139-34-49.76
3	2019-05-20_15-13-08_000.jpg	:bookmemo / 読んだ本 / 『XXX』 / 著者=XXX			N-35-35-28.44 E-139-34-49.49
4	2019-05-20_16-46-05_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.53 E-139-34-49.43
5	2019-05-20_16-46-27_000.jpg	:m music / log / kb / s.1:XXX s.2:XXX s.3:XXX s.4:XXX s.5:XXX			N-35-35-28.83 E-139-34-49.93
6	2019-05-20_20-32-16_000.jpg	:m 食べた物			N-35-35-28.44 E-139-34-49.54
7	2019-05-20_23-21-51_000.jpg	:m 記録 / お酒			N-35-35-28.4 E-139-34-49.22
8	2019-05-20_23-36-42_000.jpg	:m 記録 / お酒			N-35-35-28.64 E-139-34-49.93
9	2019-05-21_00-15-35_000.png	
10	2019-05-21_05-05-46_000.jpg				N-35-35-28.52 E-139-34-49.43
11	2019-05-21_05-32-13_000.jpg	:m XXX			N-35-35-28.26 E-139-34-49.16
12	2019-05-21_05-32-45_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.22
13	2019-05-21_05-35-23_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.49
14	2019-05-21_05-35-39_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.49
15	2019-05-21_05-36-32_000.jpg	:m XXX			N-35-35-28.75 E-139-34-49.49
16	2019-05-21_05-36-48_000.jpg	:m XXX			N-35-35-28.77 E-139-34-49.43
17	2019-05-21_05-37-56_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.74 E-139-34-49.32
