no	file_name	memos			GPS
1	2019-04-01_12-48-48_000.jpg				N-35-35-28.6 E-139-34-49.54
2	2019-04-01_15-53-54_000.jpg				N-35-35-28.29 E-139-34-49.49
3	2019-04-01_15-54-12_000.jpg				N-35-35-28.29 E-139-34-49.49
4	2019-04-01_15-55-55_000.jpg				N-35-35-28.29 E-139-34-49.49
5	2019-04-01_15-58-47_000.jpg				N-35-35-28.29 E-139-34-49.49
6	2019-04-01_16-31-01_000.png	:m 読みたい本 / 『』 / 著者=XXX
7	2019-04-01_17-25-56_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.86 E-139-34-49.43
8	2019-04-01_20-28-50_000.jpg	:m 食べた物			N-35-35-28.59 E-139-34-49.27
9	2019-04-02_00-28-17_000.jpg				N-35-35-28.35 E-139-34-49.16
10	2019-04-02_07-16-52_000.jpg				N-35-35-28.4 E-139-34-49.22
11	2019-04-02_07-39-45_000.jpg	:m XXX			N-35-35-28.4 E-139-34-49.11
12	2019-04-02_07-40-00_000.jpg	:m XXX			N-35-35-28.46 E-139-34-49.22
13	2019-04-02_07-40-14_000.jpg	:m XXX			N-35-35-28.6 E-139-34-49.32
14	2019-04-02_07-40-32_000.jpg	:m XXX			N-35-35-28.63 E-139-34-49.38
15	2019-04-02_07-40-43_000.jpg	:m XXX			N-35-35-28.63 E-139-34-49.38
16	2019-04-02_07-40-53_000.jpg	:m XXX			N-35-35-28.63 E-139-34-49.38
17	2019-04-02_07-41-08_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.38
18	2019-04-02_07-41-21_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.38
