no	file_name	memos	GPS
1	2018-09-01_05-14-57_000.jpg		N-35-35-28.53 E-139-34-49.71
2	2018-09-01_05-15-17_000.jpg		N-35-35-28.31 E-139-34-49.82
3	2018-09-01_05-20-47_000.jpg		N-35-35-28.2 E-139-34-49.65
4	2018-09-01_05-31-25_000.png	:m 読みたい本 / 『』 / 著者=XXX
5	2018-09-01_05-31-32_000.png	:m 読みたい本 / 『』 / 著者=XXX
6	2018-09-01_05-31-50_000.png	UNKNOWN
7	2018-09-01_05-31-57_000.png	UNKNOWN
8	2018-09-01_07-31-16_000.jpg		N-35-35-28.26 E-139-34-49.71
9	2018-09-01_10-07-12_000.jpg	:m 食べた物	N-35-35-28.22 E-139-34-49.65
10	2018-09-01_11-42-29_000.jpg	UNKNOWN
11	2018-09-01_14-19-40_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.16 E-139-34-49.65
12	2018-09-01_16-47-49_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.18 E-139-34-50.09
13	2018-09-01_17-26-18_000.jpg	:m XXX	N-35-35-28.2 E-139-34-49.54
14	2018-09-01_18-06-53_000.jpg	:m XXX
15	2018-09-01_20-06-05_000.jpg	:m 食べた物	N-35-35-28.34 E-139-34-49.76
16	2018-09-01_22-22-24_000.jpg		N-35-35-27.87 E-139-34-49.93
17	2018-09-01_22-22-48_000.jpg		N-35-35-28.23 E-139-34-49.93
18	2018-09-01_22-23-06_000.jpg		N-35-35-28.38 E-139-34-49.71
19	2018-09-01_22-25-10_000.jpg		N-35-35-28.41 E-139-34-49.71
20	2018-09-01_22-26-02_000.jpg		N-35-35-27.86 E-139-34-49.76
21	2018-09-01_22-26-25_000.jpg		N-35-35-28.07 E-139-34-49.71
22	2018-09-01_22-26-50_000.jpg		N-35-35-28.42 E-139-34-49.43
23	2018-09-01_22-27-01_000.jpg		N-35-35-28.16 E-139-34-49.54
24	2018-09-01_22-29-05_000.jpg		N-35-35-28.24 E-139-34-49.71
25	2018-09-01_22-29-11_000.jpg		N-35-35-28.27 E-139-34-49.71
26	2018-09-02_00-11-25_000.jpg	UNKNOWN
27	2018-09-02_06-34-30_000.jpg	UNKNOWN	N-35-35-28.26 E-139-34-49.93
28	2018-09-02_09-09-36_000.jpg	:m music / log / XXX / 	N-35-35-28.63 E-139-34-49.38
29	2018-09-02_09-46-06_000.jpg	:m 食べた物	N-35-35-28.38 E-139-34-49.76
30	2018-09-02_10-59-37_000.png	:m 読みたい本 / 『』 / 著者=XXX
31	2018-09-02_12-56-40_000.png	:m 読みたい本 / 『』 / 著者=XXX
32	2018-09-02_13-18-53_000.jpg	:m XXX	N-35-35-28.22 E-139-34-49.82
33	2018-09-02_14-45-08_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.23 E-139-34-49.93
34	2018-09-02_17-41-38_000.jpg	:m music / log / XXX / 	N-35-35-28.15 E-139-34-49.05
35	2018-09-02_18-13-46_000.jpg	:m XXX
36	2018-09-02_20-04-48_000.jpg	:m 食べた物	N-35-35-28.33 E-139-34-49.65
37	2018-09-02_22-15-04_000.jpg		N-35-35-28.23 E-139-34-49.76
38	2018-09-02_22-15-08_000.jpg		N-35-35-28.5 E-139-34-49.82
39	2018-09-02_22-15-20_000.jpg		N-35-35-28.38 E-139-34-49.76
40	2018-09-02_22-15-33_000.jpg		N-35-35-28.55 E-139-34-49.76
41	2018-09-02_22-15-41_000.jpg		N-35-35-28.56 E-139-34-49.98
42	2018-09-03_00-21-46_000.jpg		N-35-35-28.42 E-139-34-49.49
43	2018-09-03_00-26-53_000.jpg		N-35-35-28.68 E-139-34-49.49
44	2018-09-03_00-27-07_000.jpg		N-35-35-28.89 E-139-34-49.32
45	2018-09-03_12-18-46_000.jpg	:m music / log / XXX / 	N-35-35-28.19 E-139-34-49.49
46	2018-09-03_13-05-22_000.jpg	:m XXX	N-35-35-28.2 E-139-34-49.54
47	2018-09-03_13-16-48_000.jpg		N-35-35-28.26 E-139-34-49.87
48	2018-09-03_13-17-18_000.jpg		N-35-35-28.24 E-139-34-49.93
49	2018-09-03_13-17-34_000.jpg		N-35-35-28.2 E-139-34-49.76
50	2018-09-03_13-18-10_000.jpg		N-35-35-28.24 E-139-34-49.76
51	2018-09-03_13-18-53_000.jpg		N-35-35-28.77 E-139-34-49.32
52	2018-09-03_13-19-12_000.jpg		N-35-35-28.83 E-139-34-49.32
53	2018-09-03_13-19-29_000.jpg		N-35-35-28.67 E-139-34-49.43
54	2018-09-03_13-19-43_000.jpg		N-35-35-28.59 E-139-34-49.38
55	2018-09-03_13-19-55_000.jpg		N-35-35-28.59 E-139-34-49.38
56	2018-09-03_13-20-09_000.jpg		N-35-35-28.59 E-139-34-49.38
57	2018-09-03_13-28-24_000.jpg		N-35-35-28.2 E-139-34-49.76
