no	file_name	memos			GPS
1	2019-04-22_08-01-49_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.38 E-139-34-49.49
2	2019-04-22_11-02-07_000.jpg	:m 食べた物			N-35-35-28.68 E-139-34-49.65
3	2019-04-22_13-30-36_000.jpg	:m music / log / kb / 			N-35-35-28.83 E-139-34-49.16
4	2019-04-22_13-31-10_000.jpg	:m music / log / kb / 			N-35-35-28.61 E-139-34-49.38
5	2019-04-22_13-31-38_000.jpg	:m music / log / kb / 			N-35-35-28.56 E-139-34-49.32
6	2019-04-22_13-32-12_000.jpg	:m music / log / kb / 			N-35-35-28.49 E-139-34-49.32
7	2019-04-22_17-54-05_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.38 E-139-34-49.16
8	2019-04-22_20-20-28_000.jpg	:m 食べた物			N-35-35-28.57 E-139-34-49.71
9	2019-04-22_23-01-47_000.jpg				N-35-35-28.27 E-139-34-49.16
10	2019-04-22_23-01-58_000.jpg				N-35-35-28.37 E-139-34-49.32
11	2019-04-22_23-02-17_000.jpg				N-35-35-28.57 E-139-34-49.49
12	2019-04-22_23-02-30_000.jpg				N-35-35-28.61 E-139-34-49.54
13	2019-04-22_23-02-42_000.jpg				N-35-35-28.78 E-139-34-49.49
14	2019-04-23_06-29-12_000.jpg	:m XXX			N-35-35-28.46 E-139-34-49.65
15	2019-04-23_06-29-57_000.jpg	:m XXX			N-35-35-28.33 E-139-34-49.11
16	2019-04-23_06-30-10_000.jpg	:m XXX			N-35-35-28.33 E-139-34-49.16
17	2019-04-23_06-30-25_000.jpg	:m XXX			N-35-35-28.44 E-139-34-49.32
18	2019-04-23_06-30-38_000.jpg	:m XXX			N-35-35-28.41 E-139-34-49.32
19	2019-04-23_06-30-52_000.jpg	:m XXX			N-35-35-28.41 E-139-34-49.27
20	2019-04-23_06-31-11_000.jpg	:m XXX			N-35-35-28.44 E-139-34-49.27
21	2019-04-23_06-31-38_000.jpg	:m XXX			N-35-35-28.2 E-139-34-49.27
22	2019-04-23_06-32-14_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.46 E-139-34-49.16
