no	file_name	memos			GPS
1	2019-04-21_11-06-29_000.png	:m 読みたい本 / 『』 / 著者=XXX
2	2019-04-21_12-32-10_000.jpg	:m 食べた物			N-35-35-28.59 E-139-34-49.22
3	2019-04-21_14-39-04_000.jpg				N-35-35-28.61 E-139-34-49.76
4	2019-04-21_18-13-33_000.jpg	:m music / log / kb / 			N-35-35-28.85 E-139-34-49.49
5	2019-04-21_18-14-00_000.jpg	:m music / log / kb / 			N-35-35-28.81 E-139-34-49.43
6	2019-04-21_18-14-22_000.jpg	:m music / log / kb / 			N-35-35-28.74 E-139-34-49.6
7	2019-04-21_20-22-21_000.jpg	:m 食べた物			N-35-35-28.53 E-139-34-49.22
8	2019-04-21_22-50-56_000.jpg				N-35-35-28.49 E-139-34-49.49
9	2019-04-21_22-51-20_000.jpg				N-35-35-28.22 E-139-34-49.11
10	2019-04-21_22-51-36_000.jpg				N-35-35-28.16 E-139-34-49.11
11	2019-04-21_22-51-46_000.jpg				N-35-35-28.19 E-139-34-49.16
12	2019-04-21_22-52-03_000.jpg				N-35-35-28.34 E-139-34-49.22
13	2019-04-22_01-53-58_000.jpg				N-35-35-28.89 E-139-34-49.6
14	2019-04-22_06-11-35_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.61 E-139-34-49.71
15	2019-04-22_06-12-27_000.jpg	:m XXX			N-35-35-28.61 E-139-34-49.71
16	2019-04-22_06-12-39_000.jpg	:m XXX			N-35-35-28.72 E-139-34-49.6
17	2019-04-22_06-12-48_000.jpg	:m XXX			N-35-35-28.7 E-139-34-49.54
