no	file_name	memos			GPS
1	2019-06-05_13-46-16_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.45 E-139-34-49.71
2	2019-06-05_14-38-17_000.jpg	:m 食べた物			N-35-35-28.4 E-139-34-49.54
3	2019-06-05_20-49-29_000.jpg	:m 食べた物			N-35-35-28.37 E-139-34-49.32
4	2019-06-06_03-57-06_000.png	
5	2019-06-06_09-14-45_000.jpg				N-35-35-28.6 E-139-34-49.65
6	2019-06-06_09-45-58_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.74 E-139-34-49.87
7	2019-06-06_09-46-26_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.78 E-139-34-49.6
8	2019-06-06_09-46-45_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.78 E-139-34-49.6
9	2019-06-06_09-47-03_000.jpg	:m X-X*X RES / 245 / 『四元数』　今野紀雄 / p.XX			N-35-35-28.77 E-139-34-49.49
10	2019-06-06_10-41-01_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.66 E-139-34-49.82
