no	file_name	memos	GPS
1	2019-01-18_06-18-24_000.png	:m 読みたい本 / 『』 / 著者=XXX
2	2019-01-18_06-53-41_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.6 E-139-34-49.49
3	2019-01-18_08-16-40_000.jpg		N-35-35-28.59 E-139-34-49.27
4	2019-01-18_10-30-51_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.83 E-139-34-49.43
5	2019-01-18_10-31-22_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.85 E-139-34-49.32
6	2019-01-18_10-52-42_000.jpg	:m 食べた物	N-35-35-28.74 E-139-34-49.54
7	2019-01-18_15-02-20_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.49 E-139-34-49.65
8	2019-01-18_17-22-43_000.jpg	:m 食べた物　間食 / ヨーグルト / += 	N-35-35-28.38 E-139-34-49.49
9	2019-01-18_20-24-37_000.jpg	:m 食べた物	N-35-35-28.23 E-139-34-49.54
10	2019-01-18_23-07-12_000.jpg	:m XXX	N-35-35-28.6 E-139-34-49.27
11	2019-01-18_23-07-31_000.jpg	:m music / log / kb / 	N-35-35-28.71 E-139-34-49.38
12	2019-01-18_23-07-58_000.jpg	:diary / diary / 20181206 / (K*C*P*R*)	N-35-35-28.71 E-139-34-49.38
13	2019-01-18_23-08-06_000.jpg	:diary / diary / 20181206 / (K*C*P*R*)	N-35-35-28.71 E-139-34-49.38
14	2019-01-18_23-13-06_000.jpg		N-35-35-28.27 E-139-34-49.71
15	2019-01-18_23-13-23_000.jpg		N-35-35-28.44 E-139-34-49.54
16	2019-01-19_00-06-30_000.png	
