no	file_name	memos			GPS
1	2019-04-07_09-06-25_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.64 E-139-34-49.38
2	2019-04-07_11-00-04_000.jpg	:m music / log / kb / 			N-35-35-28.68 E-139-34-49.38
3	2019-04-07_11-00-29_000.jpg	:m music / log / kb / 			N-35-35-28.74 E-139-34-49.38
4	2019-04-07_11-00-44_000.jpg	:m music / log / kb / 			N-35-35-28.74 E-139-34-49.38
5	2019-04-07_11-41-59_000.jpg	:m 食べた物			N-35-35-28.48 E-139-34-49.71
6	2019-04-07_20-18-44_000.jpg	:m 食べた物			N-35-35-28.42 E-139-34-49.38
7	2019-04-07_23-14-51_000.jpg	:diary / diary / 20190403 / (K*C*P*R*)			N-35-35-28.5 E-139-34-49.43
8	2019-04-07_23-15-37_000.jpg	:m XXX			N-35-35-28.35 E-139-34-49.43
9	2019-04-07_23-16-37_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.5 E-139-34-49.49
10	2019-04-07_23-17-12_000.jpg	:m XXX			N-35-35-28.66 E-139-34-49.49
11	2019-04-07_23-17-25_000.jpg	:m XXX			N-35-35-28.66 E-139-34-49.32
12	2019-04-07_23-21-05_000.jpg				N-35-35-28.59 E-139-34-49.38
13	2019-04-07_23-21-12_000.jpg				N-35-35-28.59 E-139-34-49.38
14	2019-04-07_23-21-23_000.jpg				N-35-35-28.59 E-139-34-49.38
15	2019-04-07_23-21-37_000.jpg				N-35-35-28.59 E-139-34-49.38
16	2019-04-08_00-35-15_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX			N-35-35-28.52 E-139-34-49.49
17	2019-04-08_00-59-47_000.jpg				N-35-35-28.5 E-139-34-49.43
18	2019-04-08_05-36-51_000.jpg				N-35-35-28.44 E-139-34-49.65
