no	file_name	memos			GPS
1	2019-04-12_07-52-57_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.71 E-139-34-49.54
2	2019-04-12_09-52-40_000.jpg	:m 食べた物　間食 / 味噌スープ			N-35-35-28.5 E-139-34-49.82
3	2019-04-12_10-59-18_000.jpg				N-35-35-28.52 E-139-34-49.16
4	2019-04-12_11-22-10_000.jpg	:m 食べた物			N-35-35-28.49 E-139-34-49.43
5	2019-04-12_13-06-27_000.jpg				N-35-35-28.77 E-139-34-49.43
6	2019-04-12_13-29-26_000.jpg				N-35-35-5.76 E-139-34-55.97
7	2019-04-12_13-29-27_000.jpg				N-35-35-5.78 E-139-34-55.97
8	2019-04-12_13-29-30_000.jpg				N-35-35-5.82 E-139-34-55.97
9	2019-04-12_13-29-32_000.jpg				N-35-35-5.85 E-139-34-55.97
10	2019-04-12_14-15-04_000.jpg				N-35-35-25.2 E-139-34-48.67
11	2019-04-12_14-15-26_000.jpg				N-35-35-25.06 E-139-34-48.78
12	2019-04-12_14-15-30_000.jpg				N-35-35-25.06 E-139-34-48.78
13	2019-04-12_14-15-45_000.jpg				N-35-35-24.93 E-139-34-48.83
14	2019-04-12_14-15-56_000.jpg				N-35-35-24.88 E-139-34-48.83
15	2019-04-12_14-16-37_000.jpg				N-35-35-24.89 E-139-34-48.83
16	2019-04-12_14-16-50_000.jpg				N-35-35-24.89 E-139-34-48.83
17	2019-04-12_14-17-02_000.jpg				N-35-35-24.91 E-139-34-48.78
18	2019-04-12_14-17-51_000.jpg				N-35-35-25.58 E-139-34-48.83
19	2019-04-12_14-17-58_000.jpg				N-35-35-25.58 E-139-34-49.0
20	2019-04-12_14-18-10_000.jpg				N-35-35-25.62 E-139-34-48.78
21	2019-04-12_14-18-23_000.jpg				N-35-35-25.65 E-139-34-48.78
22	2019-04-12_14-18-27_000.jpg				N-35-35-25.65 E-139-34-48.83
23	2019-04-12_14-18-32_000.jpg				N-35-35-25.65 E-139-34-48.72
24	2019-04-12_14-18-50_000.jpg				N-35-35-25.81 E-139-34-48.45
25	2019-04-12_14-18-57_000.jpg	:m 食べた物　間食 / 砂糖菓子			N-35-35-25.81 E-139-34-48.5
26	2019-04-12_14-19-13_000.jpg	:m 食べた物　間食 / 砂糖菓子			N-35-35-25.81 E-139-34-48.5
27	2019-04-12_14-21-28_000.jpg				N-35-35-28.52 E-139-34-49.82
28	2019-04-12_14-21-45_000.jpg				N-35-35-29.37 E-139-34-49.76
29	2019-04-12_14-28-35_000.jpg				N-35-35-28.9 E-139-34-49.49
30	2019-04-12_16-05-58_000.jpg	:m music / log / kb / 			N-35-35-28.42 E-139-34-49.54
31	2019-04-12_16-06-09_000.jpg	:m music / log / kb / 			N-35-35-28.57 E-139-34-49.71
32	2019-04-12_19-26-14_000.jpg				N-35-35-17.35 E-139-34-50.64
33	2019-04-12_19-26-25_000.jpg				N-35-35-17.16 E-139-34-50.37
34	2019-04-12_19-26-40_000.jpg				N-35-35-16.91 E-139-34-50.26
35	2019-04-12_20-27-51_000.jpg	:m 食べた物			N-35-35-28.41 E-139-34-49.49
36	2019-04-12_23-14-03_000.jpg				N-35-35-28.38 E-139-34-49.49
37	2019-04-12_23-14-18_000.jpg				N-35-35-28.38 E-139-34-49.49
38	2019-04-12_23-14-52_000.jpg				N-35-35-28.35 E-139-34-49.54
39	2019-04-12_23-15-10_000.jpg				N-35-35-28.42 E-139-34-49.38
40	2019-04-13_01-47-45_000.png	
41	2019-04-13_06-40-45_000.jpg	:m XXX			N-35-35-28.72 E-139-34-49.38
42	2019-04-13_06-41-10_000.jpg	:m XXX			N-35-35-28.72 E-139-34-49.38
43	2019-04-13_06-41-24_000.jpg	:m XXX			N-35-35-28.72 E-139-34-49.38
44	2019-04-13_06-41-47_000.jpg	:m XXX			N-35-35-28.53 E-139-34-49.38
45	2019-04-13_06-42-17_000.jpg	:m XXX			N-35-35-28.61 E-139-34-49.49
46	2019-04-13_06-42-44_000.jpg	:m art / dessin / D-17 8# / des.XXX			N-35-35-28.61 E-139-34-49.49
47	2019-04-13_06-43-08_000.jpg	:diary / diary / 20190403 / (K*C*P*R*)			N-35-35-28.61 E-139-34-49.49
