no	file_name	memos	GPS
1	2019-01-31_11-51-58_000.jpg	:m 食べた物	N-35-35-28.61 E-139-34-50.2
2	2019-01-31_15-13-08_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.82 E-139-34-49.32
3	2019-01-31_15-14-05_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.63 E-139-34-49.32
4	2019-01-31_15-14-31_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.63 E-139-34-49.32
5	2019-01-31_17-48-28_000.jpg	:bookmemo / 読んだ本 / 『』 / 著者=XXX	N-35-35-28.64 E-139-34-49.76
6	2019-01-31_17-53-11_000.png	:m 読みたい本 / 『』 / 著者=XXX
7	2019-01-31_18-53-11_000.jpg	:m music / log / kb / 	N-35-35-28.74 E-139-34-49.54
8	2019-01-31_20-03-09_000.jpg	:m 食べた物	N-35-35-28.45 E-139-34-49.65
9	2019-01-31_23-44-52_000.jpg		N-35-35-28.71 E-139-34-49.82
10	2019-02-01_01-12-29_000.jpg		N-35-35-28.55 E-139-34-49.93
11	2019-02-01_07-34-23_000.jpg		N-35-35-28.23 E-139-34-49.27
12	2019-02-01_07-49-00_000.jpg		N-35-35-28.56 E-139-34-49.98
13	2019-02-01_07-55-01_000.jpg	:m XXX	N-35-35-28.77 E-139-34-50.15
14	2019-02-01_07-55-14_000.jpg	:m XXX	N-35-35-28.78 E-139-34-49.76
15	2019-02-01_07-55-49_000.jpg	:diary / diary / 20190128 / (K*C*P*R*)	N-35-35-28.86 E-139-34-49.49
