no	file_name	memos	GPS
1	2019-03-01_09-51-00_000.jpg	:m 食べた物　間食 / 味噌スープ	N-35-35-28.55 E-139-34-49.54
2	2019-03-01_11-23-44_000.jpg	:m 食べた物	N-35-35-28.34 E-139-34-49.43
3	2019-03-01_11-51-35_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.74 E-139-34-49.27
4	2019-03-01_11-53-27_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.79 E-139-34-49.27
5	2019-03-01_12-00-05_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.79 E-139-34-49.27
6	2019-03-01_12-08-00_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.79 E-139-34-49.27
7	2019-03-01_12-12-20_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.53 E-139-34-49.43
8	2019-03-01_12-35-26_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.4 E-139-34-49.65
9	2019-03-01_13-21-25_000.jpg	:m X-X*X RES / 245 / 『相対性理論』　メラー　永田恒夫、伊藤大介、訳 / p.XX	N-35-35-28.96 E-139-34-49.32
10	2019-03-01_16-24-55_000.jpg	:m XXX	N-35-35-28.42 E-139-34-49.43
11	2019-03-01_16-34-30_000.jpg	:m 食べた物　間食 / 味噌スープ	N-35-35-28.83 E-139-34-49.32
12	2019-03-01_16-37-51_000.png	
13	2019-03-01_16-45-18_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.44 E-139-34-49.54
14	2019-03-01_17-40-44_000.jpg	:m 食べた物　間食 / 味噌スープ	N-35-35-28.81 E-139-34-49.71
15	2019-03-01_18-20-33_000.jpg	:m music / log / kb / 	N-35-35-28.78 E-139-34-49.71
16	2019-03-01_20-16-02_000.jpg	:m 食べた物	N-35-35-28.42 E-139-34-49.54
17	2019-03-01_20-42-48_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.46 E-139-34-49.54
18	2019-03-01_20-46-43_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.53 E-139-34-49.43
19	2019-03-01_20-49-56_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.53 E-139-34-49.27
20	2019-03-01_20-52-50_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.46 E-139-34-49.38
21	2019-03-01_20-55-34_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.71 E-139-34-49.11
22	2019-03-01_20-57-29_000.jpg	:m 食べた物　間食 / 砂糖菓子	N-35-35-28.59 E-139-34-49.49
23	2019-03-01_23-13-12_000.jpg		N-35-35-28.49 E-139-34-49.65
24	2019-03-01_23-13-23_000.jpg		N-35-35-28.45 E-139-34-49.6
25	2019-03-01_23-13-35_000.jpg		N-35-35-28.52 E-139-34-49.38
26	2019-03-01_23-13-50_000.jpg		N-35-35-28.38 E-139-34-49.43
27	2019-03-02_01-11-26_000.jpg		N-35-35-28.45 E-139-34-49.49
28	2019-03-02_07-48-40_000.jpg		N-35-35-28.85 E-139-34-49.16
